merchant_id,merchant_name,merchant_category,business_type,city,state,merchant_status,declared_avg_ticket_size,transaction_count,transaction_amount,average_transaction_value,successful_transactions,failed_transactions,pending_transactions,chargeback_count,disputed_amount,high_severity_chargebacks,critical_chargebacks,failed_rate,chargeback_rate,disputed_amount_rate,risk_score,risk_level,repeated_chargeback_flag,high_failed_rate_flag,high_chargeback_rate_flag
MCH8138,Chaudhuri-Varma,Department Store,Individual,Chennai,Tamil Nadu,Active,1502.0,2.0,3962.81,1981.405,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8145,Dhi110N Llc,Hotel & Lodging,Private Limited,Chennai,Tamil Nadu,Active,180.43,2.0,17270.52,8635.26,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8148,Sehgal-Banik,Transportation,Sole Proprietor,Bengaluru,Karnataka,Active,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8149,"Chandran, Mander And Parmar",Restaurants & Food,Partnership,Kolkata,West Bengal,Active,1378.0,3.0,27516.350000000002,9172.116666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8151,Dalal Plc,Apparel & Fashion,Individual,Jalandhar,Punjab,Active,1200.0,4.0,42068.729999999996,10517.182499999999,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8152,Chaudhari Plc,Pharmacy,Sole Proprietor,Jalandhar,Punjab,Active,1648.01,1.0,16121.0,16121.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8157,Lall-Char,Books & Stationery,Private Limited,Jalandhar,Punjab,Active,3861.94,2.0,33852.0,16926.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8159,"Gade, Gala And Bhatti",Restaurants & Food,Individual,Jaipur,Rajasthan,Active,1186.29,3.0,24673.34,8224.446666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8163,"Sama, Pant And Tara",Books & Stationery,Private Limited,Lucknow,Uttar Pradesh,Active,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8164,"Devan, Basu And Buch",Restaurants & Food,Private Limited,Delhi,Delhi,Active,3036.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8169,"Kapur, Prashad And Srinivasan",Miscellaneous,Individual,Jaipur,Rajasthan,Active,1294.0,3.0,28984.58,9661.526666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8170,"Dyal, Chadha And Shenoy",Telecom,Partnership,Hyderabad,Telangana,Active,589.07,6.0,88160.48,14693.413333333332,4.0,1.0,1.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,Low,False,False,False
MCH8174,Bera Group,Department Store,Private Limited,Pune,Maharashtra,Active,1502.14,1.0,1718.0,1718.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8176,Bala Plc,Department Store,Sole Proprietor,Hyderabad,Telangana,Active,3488.0,2.0,30103.24,15051.62,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8177,Soman Inc,Restaurants & Food,Private Limited,Kolkata,West Bengal,Active,2423.6,1.0,7842.13,7842.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8188,"Ram, Krish And Pai",Miscellaneous,Partnership,Lucknow,Uttar Pradesh,Inactive,734.28,1.0,16390.09,16390.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8189,Bajaj-Sura,Transportation,Sole Proprietor,Delhi,Delhi,Active,1010.26,4.0,46032.350000000006,11508.087500000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8197,Virk-Venkataraman,Pharmacy,Sole Proprietor,Kolkata,West Bengal,Active,964.03,2.0,23370.77,11685.385,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8200,Rai-Bhargava,Books & Stationery,Sole Proprietor,Amritsar,Punjab,Active,,2.0,34320.01,17160.005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8204,Bumb-Bansal,Hotel & Lodging,Private Limited,Jalandhar,Punjab,Active,1083.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8208,Tak-Shankar,Hotel & Lodging,Individual,Mumbai,Maharashtra,Active,1309.39,4.0,37754.62,9438.655,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8209,"Cheema, Bansal And Comar",Apparel & Fashion,Sole Proprietor,Ludhiana,Punjab,Active,6788.0,1.0,13960.21,13960.21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8210,Bains Group,Medical,Partnership,Delhi,Delhi,Active,2128.0,1.0,23562.02,23562.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8211,Parekh-Atwal,Grocery,Private Limited,Jaipur,Rajasthan,Active,,2.0,26621.48,13310.74,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8215,"Brar, Ramesh And Kaul",Grocery,Partnership,Chennai,Tamil Nadu,Inactive,1544.34,2.0,27077.57,13538.785,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8219,Devi Group,Telecom,Individual,Ludhiana,Punjab,Active,1980.0,1.0,2401.0,2401.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8225,Bedi-Date,Miscellaneous,Private Limited,Pune,Maharashtra,Active,2289.3,3.0,44144.46,14714.82,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8226,Das-Subramanian,Miscellaneous,Partnership,Jaipur,Rajasthan,Active,789.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8233,Patel Ltd,Grocery,Partnership,Jalandhar,Punjab,Active,1942.94,3.0,17437.21,5812.403333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8238,"Lala, Seth And Tak",Apparel & Fashion,Partnership,Jaipur,Rajasthan,Active,952.06,1.0,732.51,732.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8239,"Brahmbhatt, 0Ak And Dhar",Grocery,Partnership,Jaipur,Rajasthan,Active,266.0,1.0,21164.9,21164.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8240,Sur Llc,Pharmacy,Partnership,Lucknow,Uttar Pradesh,Active,1777.69,2.0,20355.02,10177.51,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8245,"Dhillon, Saran And Kalita",Hotel & Lodging,Partnership,Ludhiana,Punjab,Active,2778.0,1.0,11138.54,11138.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8253,Dutt-Narain,Grocery,Sole Proprietor,Hyderabad,Telangana,Active,1104.19,2.0,8644.2,4322.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8255,"Yadav, Goyal And Sem",Apparel & Fashion,Individual,Jalandhar,Punjab,Active,2733.83,3.0,47090.23,15696.743333333334,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8261,"Sridhar, Manda And Arora",Restaurants & Food,Sole Proprietor,Jaipur,Rajasthan,Suspended,8032.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8262,Sanghvi Ltd,Grocery,Sole Proprietor,Bengaluru,Karnataka,Active,4676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8264,"Hayer, Pant And Suresh",Transportation,Private Limited,Jaipur,Rajasthan,Active,2906.17,1.0,16972.61,16972.61,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8268,Krishnamurthy-Chopra,Books & Stationery,Private Limited,Chennai,Tamil Nadu,Active,1218.95,3.0,56257.81,18752.603333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8271,Konda-Bawa,Apparel & Fashion,Sole Proprietor,Chennai,Tamil Nadu,Active,1087.99,6.0,64815.399999999994,10802.566666666666,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8272,"Kaur, Barad And Sengupta",Grocery,Partnership,Amritsar,Punjab,Active,2250.0,1.0,651.0,651.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8276,"Kakar, Handa And Sachdeva",Restaurants & Food,Sole Proprietor,Mumbai,Maharashtra,Active,2410.37,3.0,58853.21,19617.736666666668,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8279,Lala Plc,Grocery,Sole Proprietor,Chennai,Tamil Nadu,Active,416.0,1.0,8602.12,8602.12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8283,Nadkarni Llc,Travel,Private Limited,Kolkata,West Bengal,Active,731.97,3.0,42186.84,14062.279999999999,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8286,"Chadha, Chaudhari And Edwin",Medical,Private Limited,Hyderabad,Telangana,Active,1828.46,1.0,21510.15,21510.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8288,Kakar-Sood,Department Store,Private Limited,Bengaluru,Karnataka,Active,1556.66,1.0,617.0,617.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8289,"Ch0Udhury, Chakrabarti And Kha1Sa",Transportation,Sole Proprietor,Lucknow,Uttar Pradesh,Active,954.52,6.0,68764.28,11460.713333333333,5.0,1.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,Low,False,False,False
MCH8291,Walia Inc,Hotel & Lodging,Private Limited,Ludhiana,Punjab,Active,1898.37,3.0,44960.83,14986.943333333335,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8295,Mammen Llc,Miscellaneous,Private Limited,Chennai,Tamil Nadu,Active,1554.58,3.0,34585.18,11528.393333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8297,Rai And Sons,Books & Stationery,Partnership,Chennai,Tamil Nadu,Active,618.85,3.0,54844.22,18281.406666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8299,Garde Plc,Restaurants & Food,Partnership,Jaipur,Rajasthan,Active,1496.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8306,"Wason, Saraf And Dube",Hotel & Lodging,Partnership,Bengaluru,Karnataka,Active,67.35,3.0,46126.22,15375.406666666668,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8308,Thakkar Plc,Hotel & Lodging,Sole Proprietor,Mumbai,Maharashtra,Active,1612.0,2.0,43246.67,21623.335,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8310,Chakraborty Ltd,Travel,Individual,Delhi,Delhi,Active,1287.03,1.0,17258.93,17258.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8312,"Ramanathan, Andra And Sarma",Medical,Partnership,Lucknow,Uttar Pradesh,Active,,2.0,27732.129999999997,13866.064999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8316,Nagi Plc,Restaurants & Food,Private Limited,Chennai,Tamil Nadu,Active,1504.17,2.0,12956.400000000001,6478.200000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8324,Golla-Chaudhuri,Hotel & Lodging,Private Limited,Jalandhar,Punjab,Active,,5.0,89029.59,17805.917999999998,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8325,Sarin Inc,Miscellaneous,Individual,Amritsar,Punjab,Active,1640.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8327,Men0N Ltd,Miscellaneous,Individual,Bengaluru,Karnataka,Inactive,1670.04,4.0,29169.26,7292.315,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8329,"Halder, Panchal And Pandit",Miscellaneous,Individual,Lucknow,Uttar Pradesh,Active,422.0,2.0,24871.989999999998,12435.994999999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8332,"Sethi, Buch And Sachdeva",Hotel & Lodging,Individual,Hyderabad,Telangana,Active,1666.61,3.0,49438.28,16479.426666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8334,"Rai,Bandiandjayaraman",Transportation,Partnership,Kolkata,West Bengal,Active,3117.64,2.0,38903.9,19451.95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8335,Bhatti-Keer,Retail,Sole Proprietor,Hyderabad,Telangana,Inactive,1335.83,6.0,71742.88,11957.146666666667,5.0,1.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,Low,False,False,False
MCH8338,Basu Ltd,Restaurants & Food,Private Limited,Pune,Maharashtra,Active,279.5,2.0,39140.509999999995,19570.254999999997,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8341,Jha Ltd,Telecom,Private Limited,Chennai,Tamil Nadu,Active,2211.95,1.0,17769.57,17769.57,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8346,Sane-Ben,Miscellaneous,Private Limited,Kolkata,West Bengal,Active,2955.96,1.0,12171.86,12171.86,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8352,Tailor And Sons,Hotel & Lodging,Sole Proprietor,Lucknow,Uttar Pradesh,Active,1393.59,3.0,25315.88,8438.626666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8355,"Virk, Sarna And Sangha",Restaurants & Food,Individual,Mumbai,Maharashtra,Active,3279.0,2.0,35942.01,17971.005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8358,Tripathi-Borah,Pharmacy,Private Limited,Kolkata,West Bengal,Active,1758.66,3.0,26921.47,8973.823333333334,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8363,Salvi Group,Hotel & Lodging,Sole Proprietor,Lucknow,Uttar Pradesh,Active,833.32,1.0,12429.12,12429.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8364,Kataplc,Pharmacy,Individual,Mumbai,Maharashtra,Active,753.31,2.0,13369.429999999998,6684.714999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8365,Banik Plc,Miscellaneous,Private Limited,Jalandhar,Punjab,Active,3523.0,4.0,45770.63,11442.6575,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8379,Deep Group,Books & Stationery,Private Limited,Kolkata,West Bengal,Suspended,469.0,3.0,38790.9,12930.300000000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8380,Chaudhari-Behl,Hotel & Lodging,Partnership,Mumbai,Maharashtra,Active,780.2,5.0,43043.61,8608.722,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8384,"Tella, Batra And Baral",Department Store,Individual,Jalandhar,Punjab,Active,,2.0,27584.24,13792.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8385,Thaker-Hegde,Restaurants & Food,Partnership,Amritsar,Punjab,Active,2913.48,1.0,10890.38,10890.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8393,Salvi Llc,Hotel & Lodging,Partnership,Jalandhar,Punjab,Active,1230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8399,"La11A, Wadhwa And Bhardwaj",Restaurants & Food,Private Limited,Kolkata,West Bengal,Active,1773.81,5.0,74496.6,14899.320000000002,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8401,Pandey Plc,Hotel & Lodging,Partnership,Chennai,Tamil Nadu,Active,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8407,Dey Group,Transportation,Individual,Lucknow,Uttar Pradesh,Active,2726.27,3.0,47220.979999999996,15740.326666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8409,"Dua, Naidu And Agate",Travel,Individual,Mumbai,Maharashtra,Active,1474.83,1.0,18927.3,18927.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8410,Kade Llc,Grocery,Partnership,Lucknow,Uttar Pradesh,Active,893.08,3.0,45615.490000000005,15205.163333333336,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8411,Chopra Group,Restaurants & Food,Private Limited,Jalandhar,Punjab,Inactive,1067.4,2.0,44080.16,22040.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8416,"Bal, Kant And Gola",Grocery,Private Limited,Chennai,Tamil Nadu,Active,5069.39,3.0,19276.4,6425.466666666667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8417,Bhalla-Batta,Department Store,Partnership,Bengaluru,Karnataka,Active,544.37,1.0,13413.38,13413.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8418,Jaggi Inc,Hotel & Lodging,Individual,Pune,Maharashtra,Inactive,,2.0,23573.850000000002,11786.925000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8419,Nigam Inc,Telecom,Sole Proprietor,Amritsar,Punjab,Active,462.51,1.0,21239.45,21239.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8421,"Wali, Chowdhury And Barman",Restaurants & Food,Private Limited,Bengaluru,Karnataka,Active,966.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8422,Kakar-Bera,Apparel & Fashion,Sole Proprietor,Amritsar,Punjab,Active,661.76,3.0,50732.06,16910.686666666665,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8423,Balasubramanian And Sons,Grocery,Private Limited,Mumbai,Maharashtra,Active,1838.16,2.0,20668.129999999997,10334.064999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8427,Sankaran-Rai,Books & Stationery,Sole Proprietor,Hyderabad,Telangana,Active,302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8428,"Keer, Batra And Kapadia",Hotel & Lodging,Partnership,Jalandhar,Punjab,Active,2475.47,2.0,16164.1,8082.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8432,Lad Inc,Books & Stationery,Private Limited,Delhi,Delhi,Active,394.7,1.0,14645.5,14645.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8437,"Kurian, Yadav And Sidhu",Restaurants & Food,Partnership,Amritsar,Punjab,Active,1382.63,6.0,90150.45,15025.074999999999,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8439,Bala And Sons,Pharmacy,Individual,Jalandhar,Punjab,Active,1591.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8440,"Chacko, Natarajan And Menon",Miscellaneous,Individual,Mumbai,Maharashtra,Active,775.41,1.0,8367.72,8367.72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8445,Chand Inc,Miscellaneous,Partnership,Jaipur,Rajasthan,Active,2873.41,4.0,65188.770000000004,16297.192500000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8446,Kuruvi11A Gr0Up,Miscellaneous,Sole Proprietor,Chennai,Tamil Nadu,Active,979.24,2.0,19527.5,9763.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8448,"Roy, Parekh And Ratti",Hotel & Lodging,Private Limited,Jaipur,Rajasthan,Active,364.74,2.0,44660.130000000005,22330.065000000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8449,Mani-Ramachandran,Pharmacy,Partnership,Delhi,Delhi,Active,461.73,1.0,23155.56,23155.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8450,Singhal Llc,Miscellaneous,Private Limited,Jaipur,Rajasthan,Active,2472.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8460,Luthra Plc,Department Store,Private Limited,Jaipur,Rajasthan,Active,2927.81,2.0,32534.81,16267.405,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8464,"Kapadia, Sarin And Bhargava",Grocery,Sole Proprietor,Ludhiana,Punjab,Active,1536.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8466,Dani Plc,Miscellaneous,Sole Proprietor,Lucknow,Uttar Pradesh,Active,1946.42,3.0,35571.76,11857.253333333334,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8470,Munshi-Reddy,Transportation,Sole Proprietor,Pune,Maharashtra,Active,1203.0,2.0,42550.06,21275.03,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8472,Guha-Sandhu,Telecom,Partnership,Amritsar,Punjab,Active,1828.57,6.0,52080.08,8680.013333333334,5.0,1.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,Low,False,False,False
MCH8473,"Tella, Dara And Krish",Telecom,Private Limited,Mumbai,Maharashtra,Active,320.84,3.0,43032.53,14344.176666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8475,"Karpe, Iyer And Gole",Books & Stationery,Private Limited,Bengaluru,Karnataka,Active,2426.04,3.0,39410.01,13136.67,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8480,Doshi-Sarin,Transportation,Individual,Pune,Maharashtra,Active,,3.0,49478.51,16492.836666666666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8481,"Dixit,Geraandgara",Transportation,Sole Proprietor,Jaipur,Rajasthan,Active,1730.88,2.0,18588.91,9294.455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8484,"Grover, Swamy And Johal",Medical,Private Limited,Kolkata,West Bengal,Suspended,1273.08,4.0,77172.54000000001,19293.135000000002,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8489,Mand And Sons,Hotel & Lodging,Individual,Pune,Maharashtra,Active,2744.11,1.0,18977.54,18977.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8490,Sekhon-Chadha,Apparel & Fashion,Sole Proprietor,Delhi,Delhi,Inactive,,1.0,18301.88,18301.88,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8492,Narayan Gr0Up,Telecom,Individual,Kolkata,West Bengal,Inactive,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8493,Buch Inc,Medical,Individual,Chennai,Tamil Nadu,Active,2394.24,2.0,15438.94,7719.47,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
MCH8497,"Pandey, Dutta And Thakkar",Restaurants & Food,Private Limited,Delhi,Delhi,Active,802.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,Low,False,False,False
MCH8501,Koshy-Mukherjee,Hotel & Lodging,Partnership,Hyderabad,Telangana,Active,3180.8,3.0,36448.15,12149.383333333333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low,False,False,False
