complaint_id,txn_id,user_id,merchant_id,transaction_timestamp,reported_timestamp,disputed_amount,reason_code,complaint_text,resolution_status,bank_response_timestamp,severity,channel,customer_match_status,merchant_match_status,transaction_match_status,transaction_user_id,transaction_merchant_id,user_consistency_status,merchant_consistency_status
CBK0000053,TXN00017140,USR93610,MCH8296,2026-01-12 00:00:00,2026-12-01 11:37:03,589.03,Account Compromised,user claims account was compromised before transaction.,Closed,,Medium,App,Unmatched,Matched,Matched,USR97573,MCH6717,Mismatch,Mismatch
CBK0002604,TXN00015102,USR10831,MCH8980,2026-03-22 00:00:00,2026-03-23 20:33:00,1038.0,Fraud,user says upi pin was not entered by them.,Open,,Medium,IVR,Unmatched,Matched,Matched,USR67674,MCH2320,Mismatch,Mismatch
CBK0001984,TXN00006529,USR67661,MCH7003,2026-01-26 00:00:00,2026-02-01 00:00:00,5747.29,Unauthorized Transaction,customer says transaction was not authorized.,Pending Bank,2026-02-18 03:01:00,Low,Chatbot,Unmatched,Matched,Matched,USR10834,MCH7638,Mismatch,Mismatch
CBK0001246,TXN00007847,USR79175,MCH4181,2026-03-29 17:35:00,2026-04-14 00:00:00,,Incorrect Amount,customer says amount was debited twice.,Open,2026-05-14 11:35:52,High,Chatbot,Unmatched,Unmatched,Matched,USR19060,MCH3962,Mismatch,Mismatch
CBK0001124,TXN00018122,USR11419,MCH9594,,2026-03-05 00:00:00,5694.69,Duplicate Debit,complaint received after multiple failed attempts.,Pending Bank,2026-05-27 02:01:00,Medium,App,Unmatched,Matched,Matched,USR32572,MCH5118,Mismatch,Mismatch
CBK0001317,TXN00016188,USR28015,MCH2822,2026-01-23 00:00:00,2026-01-30 11:51:00,1305.41,Merchant Not Delivered,user claims account was compromised before transaction.,Pending Bank,2026-02-02 00:00:00,High,Call Center,Unmatched,Unmatched,Matched,USR84407,MCH5177,Mismatch,Mismatch
CBK0002614,TXN00006336,USR70866,MCH8906,2026-02-14 00:00:00,2026-02-18 05:26:57,846.13,Incorrect Amount,user reports money deducted but merchant denies receiving payment.,Open,2026-02-22 00:00:00,Medium,Chatbot,Matched,Unmatched,Matched,USR12048,MCH9122,Mismatch,Mismatch
CBK0002164,TXN00001135,USR53527,MCH5076,2026-02-07 00:00:00,2026-02-22 00:00:00,2731.02,Account Compromised,payment made to unknown merchant as per customer statement.,Closed,,High,Chatbot,Unmatched,Unmatched,Matched,USR63841,MCH3252,Mismatch,Mismatch
CBK0001777,TXN00006951,USR81327,MCH9661,2026-02-02 07:12:00,2026-02-05 07:12:00,3359.61,Account Compromised,customer says transaction was not authorized.,Rejected,2026-03-06 07:12:00,Medium,IVR,Matched,Matched,Matched,USR26578,MCH5466,Mismatch,Mismatch
CBK0000616,TXN00006990,USR38951,MCH8779,2026-03-10 00:00:00,2026-03-09 11:42:44,1208.16,Incorrect Amount,user says upi pin was not entered by them.,Rejected,2026-03-28 11:42:00,Medium,App,Unmatched,Matched,Matched,USR65727,MCH1615,Mismatch,Mismatch
CBK0000385,TXN00014076,USR11828,MCH8154,2026-01-23 13:23:28,2026-01-26 22:23:00,1915.56,Incorrect Amount,complaint received after multiple failed attempts.,Open,2026-02-08 00:00:00,Low,IVR,Matched,Matched,Matched,USR66525,MCH8227,Mismatch,Mismatch
CBK0002097,TXN00065627,USR14083,MCH5177,,2026-02-13 00:00:00,3428.7,Customer Dispute,complaint received after multiple failed attempts.,Rejected,2026-03-14 08:43:00,High,Chatbot,Unmatched,Unmatched,Unmatched,,,Not Applicable,Not Applicable
CBK0001900,TXN00012829,USR86138,MCH3815,2026-03-20 18:15:11,2026-05-04 07:15:11,4506.23,Duplicate Debit,user reports money deducted but merchant denies receiving payment.,Resolved,2026-05-05 07:15:11,High,Chatbot,Unmatched,Unmatched,Matched,USR35221,MCH1971,Mismatch,Mismatch
CBK0001029,TXN00007595,USR85146,MCH5954,,2026-04-03 06:18:10,1638.0,Duplicate Debit,user claims account was compromised before txn.,Open,,Medium,Chatbot,Unmatched,Matched,Matched,USR85025,MCH4045,Mismatch,Mismatch
CBK0001052,TXN00015908,USR77900,MCH5264,2026-01-21 00:00:00,2026-01-31 09:49:28,540.0,Customer Dispute,customer says amount was debited twice.,Pending Bank,,Medium,Branch,Matched,Unmatched,Matched,USR39861,MCH2256,Mismatch,Mismatch
CBK0000908,TXN00002368,USR71714,MCH9717,2026-02-22 00:00:00,2026-02-23 00:00:00,4581.54,Merchant Not Delivered,customer complaint text unclear due to poor call center notes.,In Progress,2026-03-07 19:24:52,Low,Chatbot,Unmatched,Unmatched,Matched,USR54276,MCH2398,Mismatch,Mismatch
CBK0000272,TXN00011208,USR31719,MCH5754,2026-01-28 00:00:00,,729.47,Account Compromised,user claims account was compromised before transaction.,Resolved,2026-02-07 00:00:00,High,IVR,Unmatched,Unmatched,Matched,USR10932,MCH7451,Mismatch,Mismatch
CBK0001049,TXN00019810,USR21832,MCH3020,,,2801.1,Unauthorized Transaction,payment made to unknown merchant as per customer statement.,Resolved,2026-04-17 00:00:00,High,Email,Unmatched,Unmatched,Matched,USR43962,MCH2872,Mismatch,Mismatch
CBK0000221,TXN00004354,USR82244,MCH2757,2026-03-03 18:42:43,2026-06-03 00:00:00,1370.0,Duplicate Debit,complaint received after multiple failed attempts.,In Progress,2026-03-22 00:00:00,Medium,IVR,Unmatched,Matched,Matched,USR48489,MCH7830,Mismatch,Mismatch
CBK0001615,TXN00001397,USR23350,MCH9727,2026-02-06 00:00:00,2026-09-02 00:00:00,2972.0,Customer Dispute,user claims account was compromised before transaction.,In Progress,2026-02-20 00:00:00,High,Email,Unmatched,Unmatched,Matched,USR38745,MCH5086,Mismatch,Mismatch
CBK0002732,TXN00007712,USR86991,MCH7765,2026-01-02 00:00:00,2026-02-04 17:09:00,1151.15,Service Failed,customer says transaction was not authorized.,In Progress,2026-12-02 17:09:22,Medium,App,Unmatched,Matched,Matched,USR20372,MCH7979,Mismatch,Mismatch
CBK0000571,TXN00018357,USR74628,MCH4473,2026-08-02 02:15:15,2026-02-10 05:15:00,13142.13,Merchant Not Delivered,payment made to unknown merchant as per customer statement.,In Progress,2026-04-03 00:00:00,Medium,IVR,Unmatched,Unmatched,Matched,USR89905,MCH1012,Mismatch,Mismatch
CBK0001992,TXN00012094,USR97149,MCH2503,2026-02-11 20:34:00,2026-12-02 00:00:00,878.0,Account Compromised,user reports money deducted but merchant denies receiving payment.,Rejected,,Low,IVR,Unmatched,Matched,Matched,USR93518,MCH3518,Mismatch,Mismatch
CBK0002152,TXN00005346,USR43944,MCH6429,2026-03-05 00:00:00,2026-03-07 00:00:00,3376.98,Merchant Not Delivered,user reports money deducted but merchant denies receiving payment.,Open,2026-03-28 00:00:00,Low,Email,Unmatched,Matched,Matched,USR18456,MCH7002,Mismatch,Mismatch
CBK0002386,TXN00014331,USR72448,MCH7602,2026-01-20 00:00:00,2026-02-04 00:00:00,678.63,Account Compromised,suspicious high-value payment disputed by customer.,Open,2026-02-06 00:00:00,High,Call Center,Matched,Unmatched,Matched,USR53338,MCH9699,Mismatch,Mismatch
CBK0000126,TXN00009782,USR75241,MCH8503,2026-03-22 00:00:00,2026-04-06 19:49:00,718.61,Incorrect Amount,customer says transaction was not authorized.,Resolved,2026-04-20 00:00:00,Medium,IVR,Unmatched,Unmatched,Matched,USR27873,MCH5528,Mismatch,Mismatch
CBK0000552,TXN00001358,USR59496,MCH5588,2026-01-21 00:00:00,2026-01-23 00:00:00,6742.91,Service Failed,suspicious high-value payment disputed by customer.,In Progress,2026-02-02 00:00:00,Critical,Branch,Unmatched,Matched,Matched,USR59418,MCH3587,Mismatch,Mismatch
CBK0002681,TXN00008227,USR87558,MCH3815,2026-01-07 00:00:00,2026-01-10 12:14:00,2758.76,Customer Dispute,complaint received after multiple failed attempts.,Rejected,2026-01-10 00:00:00,High,Email,Unmatched,Unmatched,Matched,USR46059,MCH1858,Mismatch,Mismatch
CBK0001091,TXN00003670,USR12026,MCH4593,2026-07-01 00:00:00,2026-02-06 00:00:00,2583.29,Duplicate Debit,customer says transaction was not authorized.,Rejected,2026-03-02 00:00:00,Low,Email,Matched,Matched,Matched,USR50153,MCH4386,Mismatch,Mismatch
CBK0000174,TXN00013432,USR44848,MCH4003,2026-01-28 00:00:00,2026-01-28 00:00:00,616.19,Customer Dispute,user says upi pin was not entered by them.,Rejected,,Low,Branch,Unmatched,Unmatched,Matched,USR61951,MCH4117,Mismatch,Mismatch
CBK0000949,,USR50783,MCH9233,2026-01-14 00:00:00,2026-01-25 01:55:00,7400.39,Merchant Not Delivered,suspicious high-value payment disputed by customer.,In Progress,,Medium,IVR,Unmatched,Unmatched,Unmatched,,,Not Applicable,Not Applicable
CBK0000519,TXN00010998,USR69938,MCH7992,2026-01-29 23:14:08,,1567.73,Unauthorized Transaction,merchant service was not delivered after payment.,In Progress,2026-02-04 00:00:00,Low,Chatbot,Unmatched,Matched,Matched,USR88063,MCH3992,Mismatch,Mismatch
CBK0000645,TXN00016469,USR59482,MCH1792,2026-03-13 13:03:25,,12115.08,Incorrect Amount,customer says transaction was not authorized.,Pending Bank,,Critical,Chatbot,Matched,Matched,Matched,USR80974,MCH4316,Mismatch,Mismatch
CBK0000063,TXN00017905,USR73461,MCH3216,2026-01-30 00:00:00,2026-01-30 00:00:00,2185.09,Customer Dispute,customer says transaction was not authorized.,Resolved,2026-02-02 00:00:00,Low,Chatbot,Unmatched,Matched,Matched,USR82277,MCH9759,Mismatch,Mismatch
CBK0001394,TXN00009340,USR39542,MCH1320,2026-02-18 13:01:11,2026-02-23 00:00:00,1180.9,Duplicate Debit,user reports money deducted but merchant denies receiving payment.,Open,,Critical,Chatbot,Unmatched,Matched,Matched,USR97322,MCH2083,Mismatch,Mismatch
CBK0001496,TXN00012480,USR39700,MCH9284,2026-02-09 02:52:00,2026-02-19 00:00:00,2178.0,Fraud,payment made to unknown merchant as per customer statement.,Closed,2026-02-20 00:00:00,High,Call Center,Matched,Unmatched,Matched,USR75541,MCH3696,Mismatch,Mismatch
CBK0002246,TXN00009997,USR96095,MCH6849,2026-03-28 00:00:00,2026-04-03 00:00:00,,Merchant Not Delivered,merchant service was not delivered after payment.,Rejected,2026-04-14 12:51:03,Medium,Chatbot,Unmatched,Unmatched,Matched,USR88737,MCH2759,Mismatch,Mismatch
CBK0001245,TXN00014601,USR50737,MCH1920,2026-03-17 00:00:00,2026-03-27 20:30:00,689.0,Customer Dispute,payment made to unknown merchant as per customer statement.,Pending Bank,2026-04-20 00:00:00,Low,IVR,Matched,Unmatched,Matched,USR61745,MCH7179,Mismatch,Mismatch
CBK0000329,TXN00014927,USR30489,MCH4948,2026-01-29 17:56:00,2026-03-16 00:00:00,,Fraud,suspicious high-value payment disputed by customer.,Open,2026-04-08 00:00:00,Medium,App,Unmatched,Matched,Matched,USR75439,MCH2484,Mismatch,Mismatch
CBK0001974,TXN00002369,USR83393,MCH3463,2026-03-30 17:27:58,2026-01-04 15:27:58,1718.0,Customer Dispute,customer says transaction was not authorized.,In Progress,2026-04-20 00:00:00,Low,Branch,Matched,Unmatched,Matched,USR52730,MCH2204,Mismatch,Mismatch
CBK0002363,TXN00002125,USR78593,MCH2757,2026-04-03 00:00:00,2026-03-07 00:00:00,2711.0,Account Compromised,payment made to unknown merchant as per customer statement.,Closed,2026-03-22 00:00:00,Low,Branch,Unmatched,Matched,Matched,USR99277,MCH8890,Mismatch,Mismatch
CBK0001357,TXN00015990,USR49195,MCH1203,2026-01-08 00:00:00,2026-01-23 03:20:00,1640.31,Account Compromised,payment made to unknown merchant as per customer statement.,Open,2026-02-01 00:00:00,Critical,App,Unmatched,Unmatched,Matched,USR64598,MCH6606,Mismatch,Mismatch
CBK0002677,TXN00009096,USR31537,MCH8779,2026-02-27 00:00:00,2026-02-28 00:00:00,6781.52,Incorrect Amount,suspicious high-value payment disputed by cust.,Pending Bank,2026-10-03 08:17:01,Medium,Branch,Unmatched,Matched,Matched,USR68547,MCH6960,Mismatch,Mismatch
CBK0000586,TXN00007590,USR26821,MCH8953,2026-11-03 00:00:00,,1023.96,Customer Dispute,complaint received after multiple failed attempts. call dropped,Rejected,2026-04-02 02:24:43,Low,Call Center,Matched,Matched,Matched,USR16442,MCH2223,Mismatch,Mismatch
CBK0000776,TXN00010920,USR19006,MCH4590,2026-03-12 23:55:00,2026-03-13 02:55:07,5019.03,Unauthorized Transaction,complaint received after multiple failed attempts.,Pending Bank,,Medium,IVR,Unmatched,Unmatched,Matched,USR80116,MCH3901,Mismatch,Mismatch
CBK0000873,TXN00002853,USR33226,MCH2822,2026-02-13 11:31:49,2026-02-20 00:00:00,1650.21,Merchant Not Delivered,complaint received after multiple failed attempts.,Open,2026-02-26 12:31:49,Medium,Email,Unmatched,Unmatched,Matched,USR12542,MCH7416,Mismatch,Mismatch
CBK0000358,TXN00015992,USR12248,MCH1013,2026-02-28 00:00:00,2026-10-03 00:00:00,6937.41,Account Compromised,user says upi pin was not entered by them. na,Rejected,2026-03-10 00:00:00,High,Branch,Unmatched,Unmatched,Matched,USR49340,MCH7201,Mismatch,Mismatch
CBK0002265,TXN00008431,USR11987,MCH5922,,2026-07-02 23:51:35,1831.96,Incorrect Amount,customer says transaction was not authorized.,Rejected,2026-03-09 23:51:00,Medium,Chatbot,Matched,Unmatched,Matched,USR88654,MCH8374,Mismatch,Mismatch
CBK0001115,TXN00018481,USR96362,MCH8953,2026-01-31 00:00:00,2026-02-03 00:00:00,776.76,Merchant Not Delivered,merchant service was not delivered after payment.,Rejected,2026-05-02 00:00:00,Medium,IVR,Unmatched,Matched,Matched,USR75929,MCH5076,Mismatch,Mismatch
CBK0000323,TXN00019162,USR85655,MCH7346,2026-03-03 02:18:00,2026-03-03 10:18:01,2538.07,Duplicate Debit,user says upi pin was not entered by them.,Pending Bank,,Low,Branch,Unmatched,Unmatched,Matched,USR89800,MCH3520,Mismatch,Mismatch
CBK0000234,TXN00001948,USR69297,MCH8977,2026-03-29 04:03:44,2026-03-30 00:00:00,8296.18,Incorrect Amount,suspicious high-value payment disputed by customer.,Resolved,2026-04-25 00:00:00,Low,IVR,Matched,Unmatched,Matched,USR22564,MCH3050,Mismatch,Mismatch
CBK0001576,TXN00012979,USR85329,MCH1945,2026-01-07 00:00:00,2026-07-01 10:12:22,21185.86,Fraud,complaint received after multiple failed attempts.,Closed,2026-08-01 00:00:00,Low,Chatbot,Unmatched,Unmatched,Matched,USR11301,MCH1981,Mismatch,Mismatch
CBK0002169,TXN00011212,USR87637,MCH5655,2026-01-25 00:00:00,2026-01-28 23:45:00,,Incorrect Amount,user says upi pin was not entered by them.,Rejected,,Medium,Branch,Unmatched,Unmatched,Matched,USR52173,MCH8699,Mismatch,Mismatch
CBK0000803,,USR28353,MCH9017,2026-01-28 20:41:02,2026-02-13 00:00:00,6400.05,Merchant Not Delivered,complaint received after multiple failed attempts. pls check asap,Resolved,2026-02-23 00:00:00,High,IVR,Unmatched,Unmatched,Unmatched,,,Not Applicable,Not Applicable
CBK0001770,TXN00001025,USR97417,MCH7480,2026-02-24 23:35:00,2026-03-07 00:00:00,5150.06,Merchant Not Delivered,complaint received after multiple failed attempts.,Closed,,Medium,IVR,Unmatched,Unmatched,Matched,USR51333,MCH5340,Mismatch,Mismatch
CBK0000956,TXN00001028,USR76271,MCH9801,2026-03-30 00:00:00,2026-04-15 11:18:00,,Merchant Not Delivered,user claims account was compromised before transaction.,Open,2026-04-26 00:00:00,Medium,Branch,Matched,Matched,Matched,USR65744,MCH6510,Mismatch,Mismatch
CBK0001559,TXN00003513,USR15980,MCH9291,2026-03-13 00:00:00,2026-03-13 00:00:00,754.13,Merchant Not Delivered,user says upi pin was not entered by them.,Resolved,2026-05-04 00:00:00,Medium,Chatbot,Unmatched,Matched,Matched,USR68471,MCH3231,Mismatch,Mismatch
CBK0002745,TXN00003727,USR54113,MCH7888,2026-12-03 20:17:03,2026-03-18 00:00:00,1284.94,Incorrect Amount,payment made to unknown merchant as per customer statement.,Rejected,2026-03-29 11:17:03,Medium,IVR,Unmatched,Unmatched,Matched,USR18722,MCH2577,Mismatch,Mismatch
CBK0002455,TXN00001275,USR69706,MCH5076,2026-01-20 00:00:00,2026-01-23 00:00:00,2210.2,Duplicate Debit,customer says amount was debited twice.,Resolved,2026-02-17 00:00:00,Low,IVR,Matched,Unmatched,Matched,USR37568,MCH3699,Mismatch,Mismatch
CBK0000925,TXN00001097,USR67142,MCH4883,2026-02-14 15:47:00,2026-02-18 01:47:00,4816.91,Merchant Not Delivered,merchant service was not delivered after payment.,Resolved,,Medium,IVR,Unmatched,Unmatched,Matched,USR49171,MCH5922,Mismatch,Mismatch
CBK0002531,TXN00018059,USR46902,MCH1737,2026-03-06 00:00:00,2026-03-12 00:00:00,,Unauthorized Transaction,payment made to unknown merchant as per customer statement.,Rejected,,Medium,Chatbot,Matched,Unmatched,Matched,USR56291,MCH9330,Mismatch,Mismatch
CBK0001365,TXN00011080,USR44053,MCH1613,2026-02-10 00:00:00,2026-02-17 00:00:00,1709.82,Merchant Not Delivered,user reports money deducted but merchant denies receiving payment. details missing,Rejected,2026-02-20 16:56:29,Medium,App,Unmatched,Unmatched,Matched,USR65765,MCH3947,Mismatch,Mismatch
CBK0000254,TXN00005010,USR40538,MCH5940,,2026-03-08 00:00:00,1290.35,Account Compromised,user claims account was compromised before transaction.,Open,2026-03-28 00:00:00,Medium,App,Unmatched,Unmatched,Matched,USR63835,MCH6335,Mismatch,Mismatch
CBK0000919,TXN00004956,USR26890,MCH9891,2026-03-15 09:36:34,2026-03-18 00:00:00,1752.77,Fraud,merchant service was not delivered after payment.,Rejected,2026-03-22 19:36:34,Medium,IVR,Matched,Unmatched,Matched,USR33979,MCH1971,Mismatch,Mismatch
CBK0002474,TXN00014618,USR24726,MCH2638,2026-02-18 00:00:00,2026-02-20 05:43:41,1047.67,Unauthorized Transaction,suspicious high-value payment disputed by customer.,Rejected,2026-03-07 00:00:00,Medium,Branch,Matched,Unmatched,Matched,USR95420,MCH2269,Mismatch,Mismatch
CBK0002776,TXN00013127,USR40874,MCH5212,2026-03-19 00:00:00,2026-03-21 14:17:37,1935.98,Account Compromised,customer says transaction was not authorized.,Open,,High,Chatbot,Matched,Unmatched,Matched,USR95868,MCH9300,Mismatch,Mismatch
CBK0001195,TXN00001271,USR48486,MCH5327,2026-01-21 00:00:00,2026-01-23 00:00:00,1190.0,Merchant Not Delivered,merchant service was not delivered after payment.,Pending Bank,2026-02-19 00:00:00,High,Call Center,Unmatched,Unmatched,Matched,USR56974,MCH5985,Mismatch,Mismatch
CBK0002506,TXN00002955,USR68934,MCH7020,2026-03-28 00:00:00,2026-04-28 00:00:00,4857.63,Unauthorized Transaction,suspicious high-value payment disputed by customer.,Resolved,,Low,IVR,Unmatched,Matched,Matched,USR66919,MCH4788,Mismatch,Mismatch
CBK0000832,TXN00014106,USR26145,MCH1012,2026-01-21 23:25:00,2026-01-31 23:25:00,1547.17,Unauthorized Transaction,complaint received after multiple failed attempts.,Open,2026-02-27 00:00:00,Low,Call Center,Unmatched,Unmatched,Matched,USR45125,MCH4038,Mismatch,Mismatch
CBK0000564,TXN00005945,USR21384,MCH1809,2026-02-03 00:00:00,2026-04-02 00:00:00,848.15,Merchant Not Delivered,user reports money deducted but merchant denies receiving payment.,In Progress,2026-02-04 00:00:00,High,Email,Unmatched,Matched,Matched,USR12979,MCH2530,Mismatch,Mismatch
CBK0000744,TXN00001703,USR53423,MCH6565,2026-05-01 14:34:29,,2240.0,Duplicate Debit,user says upi pin was not entered by them.,Resolved,2026-01-19 00:00:00,Medium,Email,Matched,Matched,Matched,USR92643,MCH4277,Mismatch,Mismatch
CBK0001649,TXN00018989,USR90653,MCH2436,2026-03-30 02:11:00,2026-04-02 00:00:00,2703.0,Duplicate Debit,merchant service was not delivered after payment.,Pending Bank,,High,Chatbot,Unmatched,Matched,Matched,USR96717,MCH6720,Mismatch,Mismatch
CBK0000455,TXN00012649,USR42432,MCH9748,,2026-02-25 00:00:00,2202.7,Account Compromised,merchant service was not delivered after payment.,In Progress,2026-03-11 21:41:19,High,Chatbot,Unmatched,Unmatched,Matched,USR48604,MCH1905,Mismatch,Mismatch
CBK0000302,TXN00016585,USR38429,MCH2943,2026-03-17 00:00:00,,,Duplicate Debit,complaint received after multiple failed attempts.,Pending Bank,2026-03-18 00:00:00,Medium,Call Center,Unmatched,Matched,Matched,USR14772,MCH7331,Mismatch,Mismatch
CBK0002738,TXN00000947,USR89588,MCH2960,2026-02-13 08:30:44,2026-02-13 11:30:44,2075.0,Unauthorized Transaction,customer says amount was debited twice.,Resolved,2026-02-18 11:30:44,Medium,Email,Unmatched,Matched,Matched,USR77397,MCH4579,Mismatch,Mismatch
CBK0000153,TXN00000546,USR92746,MCH7824,2026-03-01 00:00:00,2026-03-03 19:44:09,,Merchant Not Delivered,suspicious high-value payment disputed by customer.,Closed,2026-03-03 19:44:00,Medium,IVR,Matched,Unmatched,Matched,USR29893,MCH6075,Mismatch,Mismatch
CBK0000304,TXN00013266,USR84318,MCH5916,2026-02-22 00:00:00,2026-02-28 00:00:00,6391.92,Merchant Not Delivered,complaint received after multiple failed attempts.,Pending Bank,2026-08-03 00:00:00,High,Email,Unmatched,Unmatched,Matched,USR67852,MCH4013,Mismatch,Mismatch
